  25.124  29.936  33.678  38.679  42.619  47.807  51.943  57.315  61.644  67.196        
  84 191 230 193 218 203 218                                                            
  -4.179  -7.144  -7.737 -10.443 -10.783 -13.219 -13.298 -15.445 -15.262 -17.091        
 -16.652 -18.129 -17.453 -18.540 -17.576 -18.190 -17.151 -17.475 -16.373 -15.963        
 -12.445 -10.381  -6.664  -4.480  -0.542   1.769   6.025   8.354  12.883  15.699        
  20.137  23.164  27.803  31.044  35.884  39.341  44.383  48.054  53.297  57.180        
  85 191 230 196 220 198 219                                                            
   5.151   3.797   0.874  -0.228  -2.889  -4.050  -6.030  -6.670  -8.470  -8.670        
 -10.520 -10.520 -11.970 -11.970 -12.960 -12.730 -13.310 -12.640 -12.888 -11.976        
 -11.653  -8.625  -6.589  -3.389  -1.262   2.237   4.382   8.099  10.530  14.200        
  16.713  20.628  23.482  27.619  30.690  35.034  38.343  42.907  46.446  51.229        
  86 191 230 200 222 207 222                                                            
  15.597  11.923  10.614   7.205   6.151   3.011   2.221  -0.638  -1.156  -3.740        
  -3.950  -5.880  -6.000  -7.770  -7.600  -8.970  -8.690  -9.560  -8.994  -9.608        
  -8.761  -8.666  -5.706  -4.328  -1.179   0.245   3.649   5.212   8.831  10.599        
  14.380  16.370  20.090  22.450  26.419  29.018  33.217  36.060  40.492  43.582        
  87 191 230 202 227 202 227                                                            
  26.851  24.785  21.182  19.350  15.992  14.442  11.354  10.075   7.270   6.271        
   3.771   3.160   1.230   0.870  -1.040  -1.180  -2.650  -2.770  -3.760  -3.640        
  -4.220  -3.690  -3.556  -0.965   0.309   2.975   4.307   7.050   8.617  11.470        
  13.265  16.338  18.382  21.710  23.790  27.460  29.580  33.345  36.055  40.023        
  88 201 230 204 230 211 228 MASS RA212 LOWERED BY KEV300                               
  12.615   9.659   8.999   6.280   5.980   3.960   3.700   1.930   1.970    .610        
   0.780  -0.410   0.290   0.090   2.531   3.285   5.881   6.644   9.377  10.263        
  12.957  14.312  17.235  18.813  21.987  23.666  27.185  28.941  32.720  34.560        
  89 201 240 209 232 215 231                                                            
  22.243  20.826  17.928  16.801  14.242  13.400  11.214  10.641   9.12    8.86         
   7.40    7.18    6.17    6.14    5.950   7.98    8.701  10.837  11.560  13.747        
  14.518  16.617  17.825  20.219  21.626  24.301  25.850  28.895  30.720  33.76         
  35.910  39.15   41.606  45.281  47.989  51.939  54.929  59.150  62.418  68.905        
  90 201 250 213 235 215 234 MASS TH216 LOWERED BY KEV300                               
  32.975  29.313  27.954  24.607  23.537  20.532  19.746  17.119  16.601  14.389        
  14.107  12.354  12.240  10.870  10.870  10.090  12.141  12.362  14.470  14.663        
  16.934  17.197  19.256  19.993  22.303  23.189  25.806  26.758  29.581  30.861        
  33.812  35.447  38.732  40.612  44.150  46.691  50.550  53.141  57.282  60.163        
  64.579  67.744  72.430  75.872  80.819  84.531  89.732  93.705  99.154 103.381        
  91 201 250 222 238 222 238                                                            
  44.459  42.346  38.714  36.920  33.631  32.100  29.153  27.908  25.336  24.362        
  22.203  21.468  19.763  19.213  18.006  17.563  16.894  18.375  18.621  20.040        
  20.294  21.959  22.330  23.798  24.320  26.029  26.832  28.870  29.887  32.166        
  33.423  35.934  37.487  40.349  42.320  45.540  47.640  51.270  53.578  57.316        
  60.120  64.145  67.243  71.548  74.931  79.509  83.169  88.013  91.943  97.044        
  92 201 250 226 240 226 240                                                            
  57.010  52.666  50.615  46.567  44.803  41.071  39.597  36.209  35.019  32.007        
  31.086  28.488  27.802  25.659  25.156  23.510  23.110  22.001  23.395  23.212        
  24.532  24.346  25.703  25.613  27.093  27.186  28.880  29.221  31.201  31.607        
  33.780  34.597  36.915  38.143  40.916  42.442  45.389  47.307  50.572  52.712        
  56.498  58.919  62.873  65.596  69.838  72.856  77.378  80.684  85.477  89.063        
  93 201 250 229 242 229 241                                                            
  70.293  67.497  63.217  60.704  56.719  54.496  50.824  48.893  45.561  43.917        
  40.958  39.583  37.033  35.895  33.795  32.839  31.232  30.380  29.303  30.278        
  30.010  30.889  30.606  31.516  31.322  32.353  32.327  33.547  33.758  35.232        
  35.626  37.290  38.010  39.951  41.040  43.426  44.869  47.453  49.306  52.210        
  54.310  57.520  59.906  63.471  66.125  69.986  72.941  77.091  80.340  84.771        
  94 201 250 232 246 232 246                                                            
  84.603  79.596  76.865  72.143  69.693  65.288  63.106  58.996  57.122  53.354        
  51.763  48.367  47.041  44.055  42.961  40.423  39.507  37.459  36.643  35.123        
  36.020  35.339  36.135  35.431  36.249  35.631  36.565  36.114  37.235  37.011        
  38.390  38.362  40.042  40.342  42.160  42.889  45.087  46.161  48.585  50.123        
  52.953  54.715  57.752  59.803  63.157  65.290  69.305  71.895  75.983  78.874        
  95 221 250 234 248 238 246                                                            
  43.121  43.604  42.849  43.223  42.437  42.829  42.123  42.629  42.088  42.781        
  42.466  43.400  43.354  44.460  44.650  46.020  46.640  48.417  49.389  51.443        
  52.932  55.463  57.170  59.879  61.897  64.920  67.130  70.490  72.984  76.700        
  96 221 260 236 251 238 250  EXTRAP MOELLER-NIX (88)                                   
  51.570  49.630  50.052  48.898  49.202  48.013  48.328  47.218  47.644  46.697        
  47.309  46.590  47.441  46.994  48.122  47.890  49.170  49.398  51.090  51.712        
  53.696  54.802  57.177  58.450  61.001  62.616  65.530  67.389  70.748  72.986        
  76.642  78.74   82.40   84.96   88.61   91.38   95.24   98.14  102.33  105.79         
  97 221 265 238 252 243 250  EXTRAP MOELLER-NIX (88)                                   
  61.906  60.215  58.295  58.319  57.102  56.998  55.741  55.648  54.465  54.483        
  53.462  53.666  52.871  53.316  52.792  53.516  53.295  54.280  54.280  55.710        
  56.100  57.800  58.685  60.646  61.811  64.020  65.484  67.990  69.848  72.950        
  75.250  78.530  80.59   83.90   86.40   89.71   92.43   95.97   98.86  102.71         
 106.11  110.29  113.90  118.23  121.74                                                 
  98 231 268 240 254 242 254  WAPSTRA   EXTRAP MOELLER-NIX (88)                         
  60.269  58.661  59.000  57.818  58.196  57.288  57.944  57.340  58.250  58.020        
  59.180  59.320  60.910  61.460  63.380  64.087  66.130  67.237  69.717  71.167        
  74.129  76.030  79.296  81.338  84.55   86.75   90.04   92.31   95.81   98.31         
 102.15  105.21  109.41  112.68  117.06  120.25  124.38  127.89                         
  99 231 270 243 256 247 254   EXTRAP MOELLER-NIX (88)                                  
  68.289  67.851  66.384  66.132  64.890  64.880  63.909  64.178  63.510  64.084        
  63.830  64.620  64.710  65.970  66.380  67.940  68.550  70.290  71.110  73.270        
  74.506  77.290  79.007  81.994  84.083  87.160  89.06   92.04   94.28   97.41         
  99.88  103.31  106.37  110.24  113.50  117.63  120.77  124.72  128.04  132.20         
 100 231 270 245 257 246 257 ADJUST TO TSF (258FM,244FM)                                
  76.865  74.865  74.376  72.539  72.236  70.626  70.562  69.224  69.439  68.404        
  68.921  68.211  69.360  69.040  70.040  70.120  71.530  71.888  73.510  74.060        
  75.978  76.814  79.339  80.900  83.788  85.482  88.585  90.79   93.684  95.917        
  99.584 102.114 106.063 108.881 113.103 116.196 120.677 124.031 128.765 132.353        
 101 231 270 248 258                                                                    
  86.560  85.580  83.533  82.669  80.786  80.110  78.454  78.019  76.633  76.477        
  75.392  75.540  74.776  75.242  74.810  75.602  76.060  77.100  77.270  78.580        
  79.050  80.620  81.240  83.490  84.835  87.550  89.010  91.840  93.413  96.424        
  98.586 101.889 104.347 107.934 110.680 114.541 117.563 121.686 124.970 129.339        
 102 231 270 252 259 FROM SYST (250NO) ALSO WAPSTRA                                     
  96.728  94.234  93.212  90.806  89.903  87.666  86.952  84.943  84.470  82.733        
  82.536  81.101  81.204  80.089  80.508  79.724  80.466  80.018  81.086  81.37         
  82.760  82.857  84.330  84.711  86.848  87.793  90.220  91.430  94.018  95.427        
  98.367 100.174 103.405 105.508 109.022 111.413 115.201 117.869 121.917 124.849        
 103 231 270 255 260 WAPSTRA                                                            
 107.942 106.514 103.977 102.586 100.144  98.879  96.608  95.537  93.495  92.667        
  90.896  90.345  88.873  88.622  87.467  87.531  86.704  87.089  86.593  87.302        
  87.138  88.170  88.630  89.757  90.080  91.930  92.670  94.750  95.840  98.130        
  99.465 102.039 103.774 106.639 108.667 111.815 114.128 117.550 120.138 123.822        
 104 231 270 257 261    FROM SYST (254) (256) (258) (260) WAPSTRA                       
 119.58  116.67  115.20  112.30  110.88  108.09  106.80  104.16  103.09  100.71         
  99.86   97.75   97.17   95.37   95.08   93.59   93.62   92.46   92.80   91.97         
  92.63   92.13   93.11   93.06   94.550  94.248  95.847  96.390  98.380  99.240        
 101.45  102.42  104.92  106.30  109.09  110.76  113.83  115.78  119.13  121.35         
 105 231 270 260 262 WAPSTRA                                                            
 132.24  130.42  127.46  125.61  122.68  120.89  118.07  116.43  113.80  112.36         
 109.96  108.77  106.64  105.73  103.90  103.28  101.76  101.45  100.25  100.25         
  99.38   99.70   99.15   99.78   99.56  100.50  100.360 101.620 102.110 103.620        
 104.17  105.97  107.37  109.51  110.82  113.24  114.83  117.53  119.41  122.38         
 106 241 270 263 263    FROM SYST (260) (262)  WAPSTRA                                  
 120.60  117.88  116.67  114.23  113.30  111.16  110.51  108.67  108.34  106.82         
 106.80  105.60  105.88  105.00  105.60  105.03  105.93  105.68  106.59  106.58         
 108.14  108.46  110.09  111.24  113.31  114.26  116.61  117.84  120.46  121.97         
 107 241 270 COMPL. WAPSTRA                                                             
     0.      0.  127.81  126.29  123.83  122.58  120.42  119.46  117.69  116.95         
 115.41  115.05  113.83  113.78  112.87  113.12  112.52  113.08  112.78  113.63         
 113.33  114.65  114.83  116.15  117.10  118.81  119.68  121.67  122.82  125.07         
 108 251 280           FROM SYST       AND WAPSTRA                                      
 124.63  122.78  122.41  120.67  120.80  119.57  119.79  118.86  119.38  118.75         
 119.56  119.22  120.31  119.71  121.08  121.88  123.51  124.03  125.94  126.73         
 128.89  129.95  132.37  133.68  136.34  137.91  140.80  142.59  145.70  147.72         
 109 251 280 ALSO WAPSTRA                                                               
 135.00  134.02  132.16  131.47  129.91  129.52  128.26  128.16  127.20  127.38         
 126.71  127.18  126.79  127.53  127.43  128.35  128.62  129.89  130.34  131.88         
 132.58  134.37  135.34  137.38  138.59  140.87  142.32  144.82  146.51  149.23         
 110 261 280 FROM OLD MASSESLZ ---------------------------------------                  
 134.55  133.56  133.97  133.26  133.94  133.50  134.45  134.28  135.48  135.57         
 137.03  137.37  139.07  139.67  141.61  142.45  144.61  145.67  148.08  149.38         
 111 251 280                   ---------------------------------------                  
 157.94  156.38  153.94  152.66  150.50  149.50  147.63  146.91  145.33  144.88         
 143.58  143.40  142.36  142.45  141.68  142.53  141.53  142.12  141.88  142.73         
 142.73  143.82  144.08  145.40  145.90  147.45  148.18  149.96  150.91  152.91         
 112 251 290                   --------------------------------------                   
 170.47  167.46  165.92  163.20  161.93  159.49  158.49  156.33  155.60  153.71         
 153.25  151.63  151.42  150.06  150.11  149.01  149.30  148.46  148.99  148.41         
 149.17  148.82  149.82  149.71  150.94  151.06  152.51  152.85  154.51  155.08         
 155.08  155.70  147.83  158.64  161.01  162.06  164.68  165.72  168.57  169.94
 113 261 290                   Moeller - Nix 1991
   0.0     0.0     0.0     0.0     0.0   158.38  156.94  156.88  155.72  155.85 
 154.83  155.04  154.20  154.67  154.15  155.01  155.03  156.66  157.29  158.66
 158.87  160.44  161.02  162.86  163.65  165.69  166.73  169.03  169.87  172.56
 114 271 300                   Moeller - Nix 1991 
 163.24  163.35  162.18  162.21  161.03  161.56  160.62  161.45  161.07  162.25
 162.12  163.46  163.42  164.95  165.21  166.65  167.24  169.33  170.18  172.04
 172.71  175.34  176.65  179.55  181.40  184.62  186.83  190.56  193.10  197.71 
 115 271 300                   Moeller - Nix 1991
   0.0   172.62  171.21  171.12  169.90  170.03  169.04  169.54  169.16  169.85
 169.55  170.52  170.46  171.64  171.88  173.33  173.50  175.23  176.17  177.94
 178.75  180.96  181.98  184.38  186.19  189.15  191.45  194.88  197.42  201.71
 116 271 300                   Moeller - Nix 1991
   0.0     0.0     0.0     0.0   179.15  177.60  177.71  176.38  176.88  175.89
 176.55  175.89  176.81  176.39  177.57  177.56  179.00  178.76  180.95  181.32
 183.32  183.43  185.64  186.34  188.79  190.34  193.34  195.28  198.70  200.93 
  0   0   0                                                                            
                                                                                        
